,source,target,numVisited,pathLength,uniqueVisited,performance
1068,1580034875.0,1580034918.0,20,9,19,0.55
1069,1580034744.0,1580034879.0,6,5,6,0.16666666666666663
1070,1580035350.0,6051095782.0,65,8,44,0.8769230769230769
1071,1580035065.0,1580035284.0,13,8,12,0.3846153846153846
1072,3249304308.0,3249304311.0,10,5,9,0.5
1073,1580034967.0,1580034994.0,9,4,9,0.5555555555555556
1074,1580034527.0,1580034945.0,46,18,34,0.6086956521739131
1075,1580034888.0,1580035042.0,24,9,23,0.625
1076,1580034737.0,1580034883.0,4,4,4,0.0
1077,1344566966.0,1580035021.0,9,4,7,0.5555555555555556
1078,1580034964.0,1580035728.0,12,7,11,0.41666666666666663
1079,1580034737.0,1580034773.0,3,3,3,0.0
1080,1580034905.0,3994361363.0,18,6,16,0.6666666666666667
1081,1344566969.0,1580035350.0,8,5,8,0.375
1082,1580034737.0,1580034964.0,30,8,24,0.7333333333333334
1083,444336013.0,3249304309.0,7,5,7,0.2857142857142857
1084,1580034875.0,1580035240.0,24,10,22,0.5833333333333333
1085,1580034896.0,1580035137.0,9,6,8,0.33333333333333337
1086,1580035350.0,3249304309.0,27,6,24,0.7777777777777778
1087,444336013.0,1580035284.0,9,4,8,0.5555555555555556
1088,1580034884.0,1580035728.0,14,8,13,0.4285714285714286
1089,1580034905.0,1580035065.0,57,10,40,0.8245614035087719
1090,1580034967.0,6051095781.0,61,10,36,0.8360655737704918
1091,1580034884.0,3249304309.0,67,11,40,0.835820895522388
1092,444336013.0,1580034748.0,27,11,25,0.5925925925925926
1093,1580034886.0,6051095782.0,70,15,45,0.7857142857142857
1094,1580034886.0,1580034964.0,23,6,18,0.7391304347826086
1095,1344566969.0,6051095781.0,62,20,38,0.6774193548387097
1096,1344566969.0,1580034879.0,3,3,3,0.0
1097,1580034883.0,1580034920.0,7,4,5,0.4285714285714286
1098,1580034888.0,1580035065.0,59,11,40,0.8135593220338984
1099,1344566974.0,1580034744.0,34,14,30,0.5882352941176471
1100,1344566969.0,1580035240.0,4,4,4,0.0
1101,1580035061.0,1580035198.0,10,4,8,0.6
1102,1580034918.0,6051095781.0,84,14,41,0.8333333333333334
1103,1580034920.0,1580035240.0,20,7,20,0.65
1104,1580034899.0,6051095782.0,59,5,37,0.9152542372881356
1105,1580034737.0,1580035137.0,20,10,16,0.5
1106,1580034896.0,3994361363.0,19,8,16,0.5789473684210527
1107,1580035042.0,3249304308.0,62,6,42,0.9032258064516129
1108,1580034994.0,1580035042.0,5,3,4,0.4
1109,444336009.0,1580034817.0,6,5,5,0.16666666666666663
1110,1580034967.0,1580035350.0,11,6,10,0.4545454545454546
1111,1580034896.0,1580034913.0,2,2,2,0.0
1112,1580034896.0,1580035175.0,16,8,14,0.5
1113,1580035728.0,3249304309.0,33,9,27,0.7272727272727273
1114,1580034905.0,3249304308.0,89,13,46,0.8539325842696629
1115,1580034875.0,1580034884.0,5,4,4,0.19999999999999996
1116,1344566973.0,1580035198.0,40,7,26,0.825
1117,444336014.0,1580034918.0,18,7,17,0.6111111111111112
1118,1580034888.0,1580034900.0,3,3,3,0.0
1119,1580035240.0,3994361361.0,25,5,18,0.8
1120,1344566974.0,1580034748.0,19,8,18,0.5789473684210527
1121,1344566974.0,3249304308.0,80,9,44,0.8875
1122,1580034694.0,1580035284.0,32,11,28,0.65625
1123,1580034527.0,6051095782.0,81,15,43,0.8148148148148149
1124,1580034879.0,1580035061.0,43,10,30,0.7674418604651163
1125,444336013.0,1580035021.0,9,5,9,0.4444444444444444
1126,1580035065.0,6051095782.0,59,4,37,0.9322033898305084
1127,1580034883.0,1580035021.0,10,9,10,0.09999999999999998
1128,444336014.0,1580034994.0,3,3,3,0.0
1129,1580035160.0,1580035284.0,8,4,8,0.5
1130,1344566973.0,3249304309.0,57,10,40,0.8245614035087719
1131,1580034817.0,1580035350.0,11,8,11,0.2727272727272727
1132,1580034817.0,1580035175.0,12,6,12,0.5
1133,6051095781.0,6051095782.0,2,2,2,0.0
1134,1580034879.0,1580035350.0,9,7,8,0.2222222222222222
1135,1580034527.0,1580034994.0,24,14,22,0.41666666666666663
1136,1580034773.0,1580034879.0,8,6,7,0.25
1137,444336009.0,1580035042.0,36,16,31,0.5555555555555556
1138,444336009.0,1580034888.0,12,8,11,0.33333333333333337
1139,1580034900.0,1580035198.0,38,11,28,0.7105263157894737
1140,1580034913.0,1580035240.0,24,8,22,0.6666666666666667
1141,1580034886.0,1580034899.0,67,13,39,0.8059701492537313
1142,1344566966.0,3249304308.0,106,13,46,0.8773584905660378
1143,1580035160.0,3249304308.0,94,12,47,0.8723404255319149
1144,1580035175.0,6051095782.0,75,13,44,0.8266666666666667
1145,1580034694.0,1580034945.0,43,14,34,0.6744186046511628
1146,1580034694.0,1580035175.0,21,7,14,0.6666666666666667
1147,1580034967.0,1580035240.0,7,5,6,0.2857142857142857
1148,1580034964.0,1580035031.0,6,4,6,0.33333333333333337
1149,1580034527.0,3249304311.0,126,18,42,0.8571428571428572
1150,1580035021.0,1580035198.0,42,7,30,0.8333333333333334
1151,1344566973.0,6051095781.0,58,11,36,0.8103448275862069
1152,1580035160.0,3249304309.0,37,8,26,0.7837837837837838
1153,1580034994.0,1580035728.0,17,9,16,0.47058823529411764
1154,1580034744.0,1580034920.0,10,7,10,0.30000000000000004
1155,1580034883.0,1580034994.0,24,9,19,0.625
1156,3249304308.0,3994361361.0,10,8,9,0.19999999999999996
1157,1580034773.0,1580035137.0,21,8,16,0.6190476190476191
1158,444336014.0,3249304311.0,49,5,31,0.8979591836734694
1159,444336009.0,1580034896.0,3,3,3,0.0
1160,1580034994.0,1580035240.0,9,6,8,0.33333333333333337
1161,1580035137.0,3994361361.0,27,6,24,0.7777777777777778
1162,1344566966.0,1580034967.0,6,3,6,0.5
1163,444336013.0,1580035175.0,13,9,13,0.3076923076923077
1164,1580035728.0,3249304308.0,91,11,48,0.8791208791208791
1165,1580034884.0,1580035021.0,9,8,8,0.11111111111111116
1166,1580034945.0,1580035175.0,12,10,12,0.16666666666666663
1167,1580034905.0,1580035240.0,5,5,5,0.0
1168,444336013.0,1580034773.0,23,9,22,0.6086956521739131
1169,1580035021.0,1580035137.0,9,5,8,0.4444444444444444
1170,1580034945.0,1580035198.0,9,5,8,0.4444444444444444
1171,1580034888.0,1580035031.0,7,4,7,0.4285714285714286
1172,1344566969.0,3249304309.0,47,10,37,0.7872340425531915
1173,1580034900.0,1580035137.0,10,5,8,0.5
1174,1580034964.0,1580035160.0,11,8,11,0.2727272727272727
1175,1580034888.0,1580035284.0,33,8,28,0.7575757575757576
1176,1580034945.0,1580035240.0,14,9,13,0.3571428571428571
1177,1580034737.0,1580035042.0,36,14,31,0.6111111111111112
1178,1580035240.0,3249304309.0,30,7,24,0.7666666666666666
1179,1580034913.0,1580034945.0,43,13,34,0.6976744186046512
1180,1580035198.0,3249304308.0,41,4,39,0.9024390243902439
1181,1580034900.0,1580034905.0,2,2,2,0.0
1182,1580034896.0,6051095782.0,64,11,42,0.828125
1183,444336009.0,1580034748.0,4,4,4,0.0
1184,1580034899.0,1580035198.0,9,4,9,0.5555555555555556
1185,1580034883.0,1580034905.0,7,4,7,0.4285714285714286
1186,444336009.0,1580035728.0,23,10,21,0.5652173913043479
1187,1580034920.0,1580035175.0,14,6,14,0.5714285714285714
1188,1580034886.0,1580035350.0,10,6,8,0.4
1189,1580034527.0,1580034883.0,6,6,6,0.0
1190,1580034994.0,6051095781.0,13,7,11,0.46153846153846156
1191,1580034900.0,1580035175.0,17,7,14,0.5882352941176471
1192,1580035137.0,1580035175.0,3,3,3,0.0
1193,444336013.0,3994361363.0,8,5,7,0.375
1194,1580034896.0,3249304311.0,86,12,41,0.8604651162790697
1195,1344566969.0,3249304311.0,76,8,41,0.8947368421052632
1196,1344566966.0,1580034879.0,15,4,13,0.7333333333333334
1197,1580035175.0,6051095781.0,38,12,34,0.6842105263157895
1198,1344566973.0,1580035160.0,7,4,6,0.4285714285714286
1199,1580035240.0,1580035284.0,8,3,7,0.625
1200,1580035198.0,1580035240.0,20,11,20,0.44999999999999996
1201,1580034883.0,1580035061.0,35,12,32,0.6571428571428571
1202,444336014.0,1580035175.0,12,9,12,0.25
1203,1344566969.0,1580035284.0,32,6,27,0.8125
1204,1580034744.0,1580035042.0,36,15,31,0.5833333333333333
1205,1580034817.0,1580035065.0,62,12,40,0.8064516129032258
1206,1344566966.0,3249304311.0,83,7,41,0.9156626506024097
1207,1344566973.0,1580034694.0,9,6,9,0.33333333333333337
1208,1344566966.0,1580035137.0,2,2,2,0.0
1209,1580034896.0,3249304309.0,56,9,37,0.8392857142857143
1210,444336013.0,1580035031.0,6,6,6,0.0
1211,444336014.0,1580034773.0,23,9,22,0.6086956521739131
1212,1580034913.0,1580035350.0,18,12,18,0.33333333333333337
1213,1580034918.0,1580035240.0,5,5,5,0.0
1214,1580035284.0,3249304311.0,3,3,3,0.0
1215,1580034694.0,1580035137.0,21,8,16,0.6190476190476191
1216,1344566973.0,1580035137.0,3,3,3,0.0
1217,1344566966.0,1580034886.0,3,3,3,0.0
1218,444336013.0,3249304308.0,65,7,42,0.8923076923076922
1219,1580035061.0,6051095781.0,11,4,11,0.6363636363636364
1220,1580034773.0,1580035240.0,24,13,22,0.45833333333333337
1221,1580034920.0,1580035031.0,7,5,6,0.2857142857142857
1222,1580034994.0,1580035021.0,5,3,4,0.4
1223,1580034737.0,1580034918.0,22,11,20,0.5
1224,1580034883.0,1580035688.0,19,10,17,0.4736842105263158
1225,1580035137.0,6051095781.0,84,13,41,0.8452380952380952
1226,1580034896.0,3249304308.0,93,11,45,0.8817204301075269
1227,1580034773.0,1580035350.0,13,10,12,0.23076923076923073
1228,1580034920.0,3249304308.0,90,11,45,0.8777777777777778
1229,1344566966.0,1580034994.0,15,6,14,0.6
1230,444336014.0,1580034896.0,22,9,21,0.5909090909090908
1231,1580034744.0,1580035031.0,21,10,19,0.5238095238095238
1232,1580034945.0,3994361361.0,7,5,6,0.2857142857142857
1233,1580035061.0,3994361363.0,17,5,14,0.7058823529411764
1234,1344566969.0,1580035042.0,21,9,20,0.5714285714285714
1235,1580034883.0,1580034945.0,41,13,34,0.6829268292682926
1236,1580034886.0,1580034920.0,14,7,13,0.5
1237,1580034888.0,1580034920.0,6,4,6,0.33333333333333337
1238,1580034748.0,1580034875.0,5,4,5,0.19999999999999996
1239,1580034773.0,6051095781.0,58,16,38,0.7241379310344828
1240,1580034879.0,1580034913.0,12,6,12,0.5
1241,1344566973.0,1580034527.0,24,8,22,0.6666666666666667
1242,1580034744.0,3249304311.0,126,17,41,0.8650793650793651
1243,1580034884.0,1580035042.0,37,10,31,0.7297297297297297
1244,444336009.0,1580034883.0,3,3,3,0.0
1245,444336013.0,444336014.0,2,2,2,0.0
1246,1344566966.0,1580035160.0,7,3,6,0.5714285714285714
1247,1580034900.0,1580035021.0,10,7,8,0.30000000000000004
1248,1580034527.0,1580035137.0,22,12,18,0.4545454545454546
1249,444336009.0,3249304308.0,113,13,45,0.8849557522123894
1250,444336009.0,1344566974.0,22,15,20,0.31818181818181823
1251,444336009.0,3994361363.0,24,10,21,0.5833333333333333
1252,1344566969.0,1580035160.0,8,4,8,0.5
1253,1344566974.0,3994361363.0,6,4,6,0.33333333333333337
1254,444336009.0,1580034918.0,21,10,20,0.5238095238095238
1255,1344566969.0,1580035137.0,4,3,4,0.25
1256,1580035031.0,3994361363.0,21,4,19,0.8095238095238095
1257,1580034694.0,1580035728.0,24,13,22,0.45833333333333337
1258,444336009.0,1580034994.0,24,14,22,0.41666666666666663
1259,1344566969.0,1580035061.0,39,8,30,0.7948717948717949
1260,1580034913.0,6051095782.0,72,10,42,0.8611111111111112
1261,1580034918.0,1580035065.0,71,10,40,0.8591549295774648
1262,444336009.0,1580034920.0,8,6,8,0.25
1263,1580034920.0,1580035160.0,9,7,9,0.2222222222222222
1264,1344566974.0,1580034883.0,6,6,6,0.0
1265,1580035728.0,3994361363.0,28,10,21,0.6428571428571428
1266,1580035198.0,3994361363.0,17,8,17,0.5294117647058824
1267,1344566973.0,1580035042.0,21,7,20,0.6666666666666667
1268,1580034875.0,1580034964.0,28,5,21,0.8214285714285714
1269,1344566966.0,1580035728.0,9,4,8,0.5555555555555556
1270,1580034527.0,1580034694.0,4,4,4,0.0
1271,444336013.0,1580034817.0,30,11,27,0.6333333333333333
1272,1580034994.0,3249304308.0,66,8,43,0.8787878787878788
1273,444336009.0,1580034737.0,3,3,3,0.0
1274,1344566969.0,6051095782.0,70,14,45,0.8
1275,1344566973.0,3249304311.0,88,8,41,0.9090909090909091
1276,1344566973.0,1580034918.0,7,4,6,0.4285714285714286
1277,1580035284.0,1580035688.0,5,4,5,0.19999999999999996
1278,1580034913.0,3249304309.0,54,8,37,0.8518518518518519
1279,1580035021.0,1580035284.0,29,7,27,0.7586206896551724
1280,1580035061.0,3249304308.0,63,5,42,0.9206349206349207
1281,1580034817.0,1580034883.0,3,3,3,0.0
1282,1580034913.0,1580035175.0,15,7,15,0.5333333333333333
1283,1580034875.0,1580035031.0,19,8,15,0.5789473684210527
1284,1580035350.0,1580035688.0,4,3,4,0.25
1285,1580034773.0,1580034875.0,3,3,3,0.0
1286,1344566974.0,3994361361.0,13,3,12,0.7692307692307692
1287,1580035031.0,3994361361.0,13,3,13,0.7692307692307692
1288,1580034886.0,1580035284.0,34,10,28,0.7058823529411764
1289,1580034905.0,1580035061.0,35,9,30,0.7428571428571429
1290,1580034964.0,3249304309.0,54,8,40,0.8518518518518519
1291,1580034694.0,1580035021.0,16,11,16,0.3125
1292,1580035240.0,6051095781.0,40,8,37,0.8
1293,1580034899.0,1580034913.0,16,13,15,0.1875
1294,444336013.0,1580035042.0,2,2,2,0.0
1295,1580034994.0,1580035061.0,20,4,19,0.8
1296,1344566966.0,1580035175.0,2,2,2,0.0
1297,444336014.0,1580035350.0,2,2,2,0.0
1298,444336013.0,3249304311.0,49,6,32,0.8775510204081632
1299,444336009.0,1580035688.0,19,13,18,0.3157894736842105
1300,1580034748.0,1580035198.0,47,13,28,0.7234042553191489
1301,1580034900.0,6051095781.0,52,13,38,0.75
1302,444336009.0,1580034773.0,10,5,9,0.5
1303,1580035284.0,6051095782.0,69,5,43,0.927536231884058
1304,1580034737.0,1580035728.0,23,12,22,0.4782608695652174
1305,1580034899.0,3249304309.0,3,3,3,0.0
1306,1580035284.0,3994361363.0,18,9,17,0.5
1307,1580034905.0,1580035031.0,3,3,3,0.0
1308,1580035198.0,1580035728.0,16,6,16,0.625
1309,1580034905.0,1580035284.0,33,7,28,0.7878787878787878
1310,1580034737.0,1580035284.0,33,13,28,0.6060606060606061
1311,444336009.0,1344566973.0,7,6,7,0.1428571428571429
1312,1580034967.0,1580035031.0,3,3,3,0.0
1313,444336014.0,1580034527.0,29,10,28,0.6551724137931034
1314,1580034920.0,3994361363.0,18,8,17,0.5555555555555556
1315,1344566966.0,1580034694.0,10,7,10,0.30000000000000004
1316,1580034888.0,3249304309.0,70,12,41,0.8285714285714285
1317,1580034945.0,1580035688.0,14,9,13,0.3571428571428571
1318,1580034905.0,1580035160.0,7,5,7,0.2857142857142857
1319,1344566973.0,1580034994.0,14,5,12,0.6428571428571428
1320,1344566974.0,1580034888.0,12,8,12,0.33333333333333337
1321,1580034967.0,1580035175.0,5,4,5,0.19999999999999996
1322,1580034884.0,1580035031.0,18,5,14,0.7222222222222222
1323,1344566969.0,1580034886.0,2,2,2,0.0
1324,1580035688.0,3249304308.0,92,10,48,0.8913043478260869
1325,1580034694.0,1580034918.0,20,6,19,0.7
