,source,target,dist
169,1580034744,1580034886,0.36633165348608154
170,1580034945,3249304311,0.6399921585877808
171,1580034748,1580035065,0.5188633777361269
172,1580034773,1580034883,0.15416885811825232
173,1580034896,1580035042,0.2162661490059576
174,444336014,1580035061,0.10658104864544385
175,1580035065,6051095781,0.27726851099232114
176,1580034694,1580035065,0.8721868933663564
177,1580034879,6051095782,0.8794172491943426
178,1580034875,3249304309,0.5274334675298595
179,1580034905,1580035198,0.7966454056018285
180,1580034875,1580035688,1.4808095779981447
181,1580035350,3249304311,0.6854627867614012
182,1344566969,1580034884,0.2571103439702409
183,1580034875,1580034994,0.23656871276524533
184,1344566969,1580034694,0.5100408327197269
185,1580035061,3994361361,0.1982251632830654
186,1580034994,1580035284,0.5296195002534115
187,1580034694,3994361363,0.8250112361699483
188,1344566969,1580034888,0.11835655475122642
189,1580034817,1580035061,0.5750337085098446
190,1580034896,6051095781,0.5180811490537711
191,1344566973,1580035021,0.12337983992043836
192,1580034875,1580034888,0.21471029806929132
193,1580034879,1580034900,0.22942442121771395
194,1580034896,1580034945,0.3635345643713005
195,1580034913,1580034994,0.13312040392835628
196,1580034737,1580034888,0.32015912329186313
197,1580034883,3249304311,0.8576123856062273
198,1580034748,1580035137,1.1821139299819263
199,1344566973,1580035284,0.8113136278006753
200,1580034886,3249304309,0.8185382460099642
201,1344566969,1580034994,0.5095225344974323
202,1580034945,1580035137,1.2175638071012593
203,1580034884,1580035350,0.683056811987798
204,1580034896,1580035284,0.7022864410507493
205,1580034737,3994361361,0.5544997274631118
206,444336009,1580034884,0.26675910607900705
207,1344566966,1580034888,0.22926281162441547
208,1580034744,1580035061,0.49406634599753285
209,1580034920,1580034967,0.1262964627580733
210,1580034527,1580035350,1.8150688992378532
211,1580034737,1580035240,0.8539967295573426
212,1580034886,1580035160,0.5224761649756628
213,1580034748,6051095782,0.8500454228146845
214,1580034694,1580035688,1.7520449829305842
215,1580034744,1580034913,0.31141690493722085
216,3249304311,6051095781,0.3118673080049344
217,1580035198,1580035350,0.5506583917454793
218,1580034817,1580035688,1.4527411473324854
219,1580034888,3249304308,0.812276591471986
220,444336014,1580035284,0.5866715117668997
221,1580034875,1580035160,0.6326374876880265
222,1580035175,1580035198,0.7774205578877913
223,1580034883,1580034967,0.22772608608340586
224,1580034817,1580034964,0.408884702552284
225,1580034945,1580035031,0.416224073135513
226,1344566974,1580035021,0.2209375268950876
227,444336014,1344566969,0.6518747669092405
228,1580034967,1580035065,0.28319260229696
229,1580034773,1580035021,0.44464919243016837
230,1580034900,1580034918,1.3253899190039493
231,1580035021,1580035061,0.2186941179845658
232,1580034920,3994361361,0.2076214701691641
233,1580034883,3994361361,0.3090510934944967
234,1580034920,1580035350,0.592547789582397
235,1580034748,1580034913,0.3175972765436585
236,1580034883,1580034888,0.14184923450603884
237,1580034964,6051095782,0.5794583687950045
238,1580034994,3994361361,0.15059432167002954
239,1580034918,1580034964,1.1978455241792811
240,1580034883,1580034884,0.0030954452870243752
241,1344566974,1580034694,0.7413471928700525
242,444336014,3249304308,0.4265355302037811
243,1344566974,1580035688,1.3247951191990284
244,3249304309,6051095781,0.05454945349181911
245,1344566973,1580034899,1.1404320426878831
246,1580034773,1580035284,0.9932181347001616
247,1580035160,3994361363,0.34355139471947826
248,1580034899,3994361363,1.063118587015769
249,1344566974,1580034737,0.408233482830176
250,1580034899,1580034945,0.9505474644506708
251,1580034884,1580034964,0.18971436221586835
252,1580034967,1580035198,0.6284251192946554
253,1580034694,1580034905,0.5258030275501325
254,1580034886,3994361361,0.3879299628011054
255,1580034737,1580034900,0.31071404664684
256,444336014,1580034694,0.9405630516481309
257,1344566966,1580034896,0.3814053340728486
258,1580034879,1580035728,1.7883832346781672
259,1580035065,1580035728,1.7994979583640136
260,444336009,1580035065,0.49551700725808767
261,1580034913,1580035031,0.3360360704962083
262,1580034817,1580035284,1.0551241716313005
263,444336013,1580034896,0.22343434729805972
264,1580034527,1580034875,1.207968596100332
265,1580034899,1580035061,0.8092088780086638
266,1580034773,1580034918,1.4604257313073163
267,1344566973,1580035240,0.3727386610310501
268,444336009,1580035160,0.7954806690063401
269,1344566973,1580034744,0.5015606322855805
270,1580034918,1580035042,1.4215753588402358
271,1580034888,1580035688,1.2857678368221241
272,1580034527,1580035065,1.5126830061296894
273,1580034773,3249304308,0.8330821531370429
274,1580034694,1580034875,0.5674724833369991
275,1580034918,3249304308,1.7474596693219089
276,1580034694,3994361361,0.7693266904459086
277,1344566966,1580034737,0.5235873504633127
278,1580034817,1580034967,0.3947194782592065
279,1580035728,6051095781,1.9962380346743422
280,1344566966,1580034899,1.2085959090778688
281,1344566973,1580034817,0.3280722557447907
282,1580034900,1580034964,0.12754439482466792
283,1580035031,1580035284,0.7568741453338818
284,1344566974,1580034945,0.24773124994023316
285,1344566966,1580034773,0.43230757461294983
286,1580034886,1580034888,0.1002055980033087
287,1580034879,3994361363,0.396030524131468
288,1580034886,1580035065,0.5958191885094621
289,444336009,1580035021,0.5541439951038987
290,1580035137,1580035688,0.6092337410230173
291,1344566966,3994361363,0.2657990112170445
292,1344566969,1580034527,1.3842253736624177
293,1580035175,1580035350,0.22676216614231207
294,1580034920,1580034994,0.22201619921012117
295,3249304311,6051095782,0.3657808420911708
296,1580034888,3994361361,0.3030495443374485
297,1580034920,1580035284,0.7516356994635328
298,1580035061,1580035175,0.546236600269668
299,1580034744,1580035728,2.09180572423092
300,444336009,1580034905,0.41741080393600644
301,1580035137,3249304309,1.3194591338108308
302,1580034744,1580034945,0.6354049324395399
303,1580034920,1580035688,1.3065188911095595
304,1580034527,1580034884,1.269103879586509
305,1580035688,6051095782,1.5848326049745154
306,1580034737,1580034817,0.1531858127815019
307,1580034888,6051095782,0.8421208151243629
308,1580034899,1580035160,1.2953008902871679
309,1344566974,1580035061,0.10639266349822611
310,1580034875,1580034883,0.07286106356325248
311,1580034886,3994361363,0.44361450852514506
312,1580034888,6051095781,0.7882072810381264
313,1580035061,1580035240,0.5636321038891492
314,1580034737,1580034913,0.3378070821340116
315,1580034883,1580035198,0.7228079905903054
316,1344566974,1580034896,0.11580331443106728
317,1580034694,6051095781,1.1494554043586775
318,1580035021,3249304308,0.5386485995429031
319,1580034875,1580035198,0.6499469270270529
320,1580034744,1580034875,0.20796859610033183
321,1580034905,1580034945,0.5741348149139835
322,1580034875,1580034967,0.30058714964665834
323,1580034527,3249304309,1.7354020636301914
324,1344566973,1580034748,0.4610482629359395
325,1580034900,1580035031,0.2833044858615512
326,1344566966,1580034883,0.3625371749878075
327,1580034875,1580035175,0.6927820756791906
328,1580034886,1580035688,1.3128637411186443
329,1580034886,1580035728,1.7781827049047076
330,1344566966,6051095782,0.7491857362799192
331,1580034905,1580034918,1.1978550868771096
332,444336014,1580034744,0.5868895412773851
333,444336009,1580034694,0.37083950924234743
334,1580034884,1580035284,0.8421447218689337
335,1344566966,1580035061,0.39938703106920526
336,3994361363,6051095781,0.5516930756505025
337,1580034899,1580035350,1.2273713099939754
338,1580034886,1580035198,0.9410517055071576
339,1580035065,1580035240,0.5822487640213057
340,1580035031,3249304311,0.7754372543581997
341,1580034994,3249304311,0.5481826092777294
342,1580034737,1580034920,0.3468782572939477
343,1580034817,3249304311,1.0736872806556184
344,1344566974,1580035031,0.27902709112294755
345,1580034900,3994361361,0.24378568081627186
346,1580034744,1580034967,0.49373452038289034
347,1580034913,1580034967,0.21519225803983819
348,1580034913,1580035065,0.20126610119246846
349,444336014,1344566973,0.4240463599590717
350,1580034748,1580035061,0.5002467176039704
351,1580034817,1580034875,0.28893595861264376
352,1580035021,3249304311,0.7173476901303396
353,1580034817,1580034884,0.2191703403364157
354,1344566969,1580034900,0.3104845418989605
355,1580034748,1580035688,1.5857171545236342
356,444336009,1580034967,0.4913897468753885
357,1580034817,3994361363,0.5257074005718493
358,1580034945,6051095782,0.491137291652721
359,1580035042,1580035160,0.48016218335516814
360,1580034900,1580035160,0.49451101144654924
361,1344566974,6051095782,0.4561913687089401
362,1580034817,1580034945,0.7163722949518516
363,444336013,1580035350,0.335998775974678
364,1580034945,3249304308,0.46129306800034425
365,1580035065,3994361363,0.27252636913926154
366,1344566969,3249304308,0.8790060531877251
367,1580034884,1580034900,0.06216996739120041
368,1580034918,1580034967,1.162929245598768
369,1580034744,1580035137,1.222883535903149
370,1580034694,1580034920,0.6168083539728226
371,1580034884,1580035065,0.38067091887963433
372,1580035688,6051095781,1.530919070888279
373,1344566966,1580034913,0.3500033469442399
374,1580034899,1580034918,2.2348158702533154
375,1580034748,1580034945,0.6415853040459775
376,1580034967,1580035061,0.26457594216480357
377,1580034817,1580035198,0.9388828856396965
378,3994361361,6051095781,0.4960085299264628
379,1580034888,3994361363,0.35873409006148815
380,1580034884,1580035160,0.5566809788377496
381,1580034896,1580034994,0.17266694079733774
382,1580034905,1580035021,0.22495290371319557
383,1580034748,1580035240,0.8337869239669896
384,1580034896,1580035728,1.8921356373059965
385,444336013,1580034888,0.49356047928241514
386,1580034817,1580034900,0.2813403077276161
387,1344566974,1580035350,0.42739521673854625
388,444336014,3249304309,0.34791676627810236
389,1580034905,1580034964,0.2031365648876861
390,1344566973,1580034964,0.1015635010949289
391,1580035021,1580035031,0.05808956422785996
392,1580035042,1580035240,0.5577022749658134
393,1580034879,1580034964,0.29995888039933827
394,444336014,1580035688,1.1284528511183574
395,1580034900,1580034967,0.16246067340518106
396,1580034748,3994361363,0.5899744675967983
397,1580034875,6051095782,0.6358964551079151
398,1580034748,1580035031,0.5263385386285179
399,1580034905,1580034967,0.16822028630717298
400,1580034905,1580034920,0.16876631635316955
401,1580035042,1580035065,0.024546489055492334
402,3994361363,6051095782,0.605606609736739
403,1580034913,3249304311,0.6813030132060858
404,1580034886,1580035042,0.5712726994539699
405,1580034888,1580035728,1.7510868006081874
406,1580034737,3994361363,0.6101842731871515
407,1580034694,1580034994,0.8040411961022443
408,1580034527,1580035688,2.6264867604448563
409,1580034888,1580034899,1.3015309879223125
410,1580034773,1580034884,0.1572643034052767
411,1580035350,3994361361,0.5239995027397129
412,1344566974,1580034773,0.4067350080804797
413,1580034883,1580035031,0.34856989853977605
414,1580034905,1580035042,0.4268663995486407
415,1580034773,1580034920,0.2555984814435849
416,1580034875,3249304308,0.6060522314555383
417,1580034886,1580034918,1.2059336540024672
418,1344566973,1580035175,0.3366413892687405
419,1344566966,1580034884,0.35944172970078314
420,1580035137,3249304311,1.576776988323946
421,1580034994,1580035688,1.2679314928327579
422,1580034913,1580034964,0.18027597945932505
423,1580034748,1580034888,0.29994931770150995
424,1580034964,1580035240,0.463208476375355
425,1344566974,3249304309,0.3477283811308846
426,1344566973,1580034875,0.36723437216107413
427,3249304309,6051095782,0.10846298757805552
428,444336013,1580035688,1.23339867843516
429,1580034918,1580035137,0.3493817715853996
430,1580034737,1580035061,0.5204565231943235
431,1580035061,3249304311,0.49865357214577377
432,1580035021,1580035065,0.2373107781167223
433,1580034883,1580034918,1.3906553316821744
434,1344566974,1580034905,0.32640356497375034
435,444336013,1580034905,0.43403459784074283
436,1580034879,1580035137,0.9194610463503964
437,1580034879,1580035175,0.5350367685731499
438,1580035031,1580035061,0.27678368221242583
439,1580034737,6051095781,0.8163416943188011
440,1580034920,1580035021,0.18905071098658352
441,1580034964,1580035137,0.8484637525938818
442,1580035137,1580035284,1.558213879299628
443,1580034994,1580035065,0.06814569726411215
444,1580034888,1580035198,0.8561712870435008
445,3249304311,3994361363,0.7525632811528788
446,1580034879,1580034994,0.480089506851673
447,1344566974,1580035160,0.4902336167079456
448,1580035021,1580035160,0.269296089812858
449,1580034900,1580035065,0.3249462098247158
450,1580034748,1580034967,0.45296491446166787
451,1580034900,1580034920,0.03616421064710776
452,1580034883,1580035350,0.6799613667007737
453,1580034945,1580034994,0.1889694280550429
454,444336014,1580035240,0.3765226205617129
455,1580034900,1580034945,0.44766813613456635
456,1580034918,1580034920,1.2892257083568412
457,444336009,1580034900,0.32892907347020744
458,1580034883,1580034900,0.06526541267822479
459,1580034527,1580034905,1.4002448050644047
460,1580035160,3249304311,0.9271743184187122
461,1580034967,1580035137,0.8135474740133687
462,1580034964,3249304308,0.5496141451426276
463,1580034967,1580035728,1.6455413921375497
464,1580034879,1580035160,0.4748921805819858
465,444336013,1580035728,1.6987176422212233
466,1580034694,1580035042,0.8476404043108641
467,1580035688,3994361363,1.1917234850295966
468,1580034967,3249304311,0.7632295143105773
469,444336013,6051095781,0.31088139385883545
470,1580034744,1580035065,0.5126830061296893
471,1344566974,1580034913,0.07625677756208582
472,1580034884,1580035061,0.3620542587474779
473,1580034883,6051095782,0.7087575186711677
474,1580034744,1580034817,0.17374561311237124
475,1580034737,1580034884,0.2485440792556396
476,1344566969,1344566973,0.22782840695016876
477,1580034773,1580035198,0.8769768487085576
478,1580034900,6051095782,0.6561282549032734
479,1580034899,1580035284,1.2520660208658068
480,444336013,1580034945,0.15633480917636486
481,1580035031,1580035065,0.2954003423445823
482,1580035031,3249304309,0.5181193998450844
483,1344566969,1344566974,0.45265890813116194
484,1580034748,1580034883,0.22523882837826206
485,1580034817,1580035160,0.6045690570223672
486,1580034527,1580035061,1.494066345997533
487,1580035198,3249304309,0.12251345949719336
488,1344566969,3994361361,0.36977900605318775
489,1580034773,1580034888,0.22887934744150018
490,1580034875,1580035021,0.36334139787516856
491,1580034905,6051095782,0.7825949336826907
492,1580034744,1580034896,0.2718703680682394
493,1344566973,1580034884,0.29127786331079725
494,1580035198,1580035688,1.4480582942059614
495,1580034905,1580035137,0.8484733152917101
496,1580034884,1580035688,1.4048530691478678
497,444336013,1580035160,0.4892285771661901
498,1580034748,1580034905,0.35947519914318227
499,1580034945,1580035021,0.358134508907653
500,1580034773,1580034967,0.38189494420165815
501,1344566966,1580034920,0.261107551662475
502,1580035031,1580035160,0.21120652558499803
503,1580034773,1580035728,1.9799661480496877
504,1580034945,1580035728,1.922219884673864
505,1580035198,3249304311,0.1348043950159219
506,1580034694,1580034900,0.5806441433257149
507,1580035198,1580035284,0.11624128599160395
508,1580034817,1580034905,0.2264991919520335
509,1580034945,1580035350,0.5595010184273188
510,1580034899,3249304311,1.2706291298901247
511,1580034888,1580034945,0.6336606963556559
512,1580034879,1580035688,1.3230642708921039
513,1580034920,6051095782,0.621343941552791
514,1580034694,3249304309,1.0949059508668584
515,1580034875,1580035061,0.28609774989720105
516,1344566966,1580034964,0.16972736748491482
517,1344566974,1580034884,0.25566159524925175
518,1580034883,3994361363,0.36473563921853636
519,1580035240,6051095782,0.8329023744178707
520,1580034918,1580035198,1.7913543648934234
521,1580034913,3994361361,0.28371472559838584
522,1580034899,1580034967,1.0718866246545473
523,1580035031,1580035175,0.2713511135761621
524,444336014,1580035160,0.47276448031518653
525,1580034967,3249304309,0.505911659797462
526,1580034886,1580034896,0.37646715691430865
527,1344566974,1580034899,0.9156015415068899
528,1580034744,1580035688,1.6264867604448565
529,1580035688,3249304311,1.5828626892218833
530,1580034875,1580035042,0.28016792097386517
531,1580034737,1580034875,0.23435877329712257
532,1580034905,3994361361,0.24352366289577615
533,1344566966,1580034905,0.16973693018274316
534,1580034945,1580035160,0.6274305987205111
535,1580035160,6051095781,0.7838753789219015
536,1580034884,1580034886,0.23895938722232316
537,1580035240,3994361363,0.4397932544729519
538,1580035160,3994361361,0.28786684899543863
539,1580034748,1580035728,2.0510361183096975
540,1580034884,3249304308,0.682008740305815
541,1580034896,1580034900,0.08413357176326586
542,1580035042,3994361363,0.24797988008376923
543,1580034875,3994361363,0.43759670278178886
544,1580034527,1580034896,1.2718703680682395
545,1580034918,1580035350,1.5567058418521031
546,444336013,1580034994,0.05076740650072198
547,1580034694,1580035160,0.9038728926204662
548,1580034527,1580035021,1.5564887686114006
549,1580034905,1580034994,0.38326719134002085
550,1580034773,1580035042,0.5071978426553699
551,444336013,1580034967,0.2658143115335698
552,1580034905,1580035175,0.4382144530614977
553,1580034913,1580034920,0.08889579528176489
554,1580035061,3249304309,0.24133571763265851
555,1580034817,1580035728,1.9180601111185487
556,1344566969,1580034748,0.34371300431277674
557,1580034773,1580034817,0.061906036931139004
558,1580034883,1580035160,0.559776424124774
559,444336013,1580035065,0.0336128828665143
560,1580034994,3249304309,0.29086475476461415
561,1580034879,1580035198,0.8934677211134805
562,1344566969,1580034773,0.27264303405276696
563,1580034744,1580034883,0.26600843429948456
564,444336013,1580034527,1.495304715366299
565,1580034967,1580035160,0.3320503380413682
566,1580034694,1580034888,0.46627714610846016
567,444336009,1580034899,1.286109225134595
568,1580034883,6051095781,0.6548439845849312
569,1580035031,1580035240,0.3074483853384717
570,1580034817,1580035137,1.0491379227907778
571,1580034773,1580034945,0.6544662580207128
572,444336009,3249304311,0.975553919271705
573,1580034527,1580035728,3.0918057242309196
574,1580034744,3249304308,0.81402082755587
575,1580034694,1580034748,0.35332351563022957
576,1580034967,1580035284,0.7446664052862594
577,444336014,1580034913,0.2754726363401643
578,444336014,3994361363,0.34863109980587725
579,1580034748,1580034920,0.3266684517035946
580,1580034899,1580034905,1.2401069109617202
581,1344566974,1580035065,0.12500932363038258
582,1580035031,1580035198,0.6406328593422778
583,1580034918,1580035160,1.3727788243619288
584,444336013,1580034886,0.5784408977460722
585,1344566973,1580035061,0.33122316467921936
586,1580034896,1580035021,0.30934849339695714
587,444336013,1580034920,0.27278360571084315
588,1344566973,1580034920,0.19294368527248906
589,1580034967,3994361361,0.08132500741109082
590,1580034896,1580035198,0.5860451550591453
591,1580034773,1580034905,0.2884052288831725
592,1580034888,1580034896,0.27626155891099996
593,1580034773,1580035688,1.5146471842636244
594,1580035042,1580035688,1.3096325055224578
595,1580034964,1580035350,0.5506622168246105
596,1344566969,1580034905,0.17788243619289873
597,1580034994,1580035160,0.4384611706654681
598,1580034879,1580034905,0.09682231551165214
599,1580035061,1580035160,0.48609201227850396
600,1580034884,1580034888,0.13875378921901446
601,1580034527,1580034773,1.1118395761812323
602,1580034748,1580034884,0.22833427366528644
603,1580034905,1580035728,1.691560919166515
604,1580034817,1580034918,1.3985196943761773
605,1580035031,1580035137,0.8121905271915313
606,1580034737,3249304309,0.7617922408269819
607,1580034896,1580034964,0.21167796658793378
608,444336014,1580035021,0.31151731326441817
609,444336009,1580034886,0.3834976523576832
610,1580034817,1580034886,0.19258604037371024
611,1580034945,1580035061,0.14133858644200703
612,1580034744,3994361363,0.6307440735180209
613,1580035198,6051095781,0.17706291298901247
614,444336013,1344566969,0.5602899409981544
615,1344566966,1580035240,0.38311801325389916
616,1580034896,1580035061,0.22219597792929344
617,1344566974,6051095781,0.4022778346227037
618,1580034879,1580035021,0.32177521922484775
619,1580034879,1580034896,0.3135579929809798
620,1580034879,1580034884,0.17605022328899428
621,1580034879,1580035065,0.5482352041157851
622,1344566969,1580034737,0.36392280990312986
623,1580035137,1580035240,1.061854398362866
624,1580034918,1580035031,1.1615722987769308
625,1580034737,1580035031,0.546548344218871
626,1580034994,1580035198,0.41337821426180754
627,444336009,3249304309,0.7182360647585897
628,1580034879,1580034883,0.17914566857601866
629,1580034899,3249304308,1.0919300393026883
630,1580035021,1580035350,0.5110076214701692
631,1580035284,3994361361,0.6783156264045213
632,1580034899,1580035042,0.8151387069319996
633,1344566974,1580034879,0.4232258804854025
634,1344566966,1580034945,0.5407256175112123
635,1580034748,1580034900,0.29050424105648687
636,1580034883,1580035240,0.6560182838782477
637,1344566973,3994361361,0.14195059910301894
638,1580035198,6051095782,0.2309764470752489
639,1580034527,1580034918,2.5722653074885486
640,444336009,1344566966,0.5613131496657837
641,1580034694,1580034886,0.4918898759718092
642,1580034884,1580034899,1.1712631367561417
643,444336013,1344566974,0.10763103286699244
644,444336009,1580034527,1.0171659988716018
645,444336013,1580034694,0.8489782257370448
646,1580034879,1580035042,0.5236887150602928
647,1580034884,1580034967,0.22463064079638148
648,1580034748,1580035160,0.737545064213516
649,1580034527,1580035031,1.5671081445497403
650,1580035021,1580035728,1.5827871439090395
651,1580035065,1580035160,0.5047086724106604
652,1344566966,3249304309,0.6407227487018637
653,1580034737,1580034896,0.29826054526503015
654,1580034748,1580035042,0.4943168886806346
655,1344566974,1580034994,0.05686362636627045
656,1580034694,1580034817,0.2993038355980989
657,1344566966,1580034900,0.29727176230958274
658,1580034773,1580034900,0.2194342707964771
659,1344566966,3994361361,0.2101144654930049
660,1580035175,1580035240,0.08129249423847457
661,1580035021,1580035240,0.3655379495663317
662,1580034920,1580035198,0.6353944134719288
663,1580034817,1580034913,0.3923842674495328
664,1580034886,1580034913,0.4160136937832901
665,1344566969,1580034883,0.2602057892572653
666,1580035031,3249304308,0.5967381637707632
667,1580034748,3249304311,0.9989002897497442
668,1580034920,3249304309,0.5128809539747354
669,1580034875,1580034905,0.27072858194753907
670,1580034918,3994361363,1.293917167911411
671,1580034918,1580034994,1.377976150631616
